"","V1","recom","V3"
"34410",35644,3828958,0.0972221006506721
"12344",35644,11167106,0.114144444444444
"15235",35644,13643193,0.116428737061452
"1218",35644,11052613,0.119812919896641
"8519",35644,8342326,0.120216972445544
"27089",35644,20364835,0.120283524141364
"7868",35644,7409478,0.121251410392262
"8092",35644,7790413,0.122620289855072
"40392",35644,26457551,0.128912361712362
"25201",35644,18979513,0.13170136987424
"26243",35644,19683335,0.0540135566188198
"87416",35644,8598932,0.0765493753322701
"100612",35644,9521837,0.0766002432064138
"132320",35644,11930037,0.0814273455377574
"15112",35644,1956314,0.0834658073755818
"16435",35644,14597102,0.0842647601606319
"4814",35644,4816290,0.0850654883963154
"17588",35644,15362916,0.0851885124065575
"176110",35644,15380119,0.0852501772107035
"1766",35644,2131468,0.0856610976024263
"10471",35644,9761329,0.05307369224895
"37453",35644,24273764,0.0544100801832761
"18918",35644,16006484,0.0743846939723228
"216719",35644,17046364,0.0750939023415648
"13909",35644,12547931,0.0752387081628275
"35530",35644,4000503,0.0756916594928647
"12884",35644,11607962,0.0757458499990611
"91911",35644,8973016,0.075762628679241
"42719",35644,4519928,0.0765474656357388
"113211",35644,10271139,0.0765681978204441
"34076",35644,22884537,0.107541265222764
"362311",35644,23734136,0.108288968040071
"12136",35644,10948372,0.110615221581264
"20484",35644,16586970,0.116599233371264
"24593",35644,18573812,0.124834795484678
"20983",35644,16725395,0.127540679461054
"17545",35644,15344491,0.129878538930061
"3367",35644,566316,0.13009966096799
"26419",35644,2884365,0.1311419261391
"154511",35644,13830806,0.13117389450839
"2889",35644,21285376,0.0628219051809699
"14971",35644,13351523,0.116247795954335
"18392",35644,15696454,0.119399189302485
"23302",35644,17882667,0.122174430310241
"22613",35644,17482991,0.124227319016529
"12821",35644,11560244,0.125643197193109
"19131",35644,16091384,0.126067599262943
"10151",35644,9565796,0.127649990838668
"19986",35644,16426706,0.128355395571283
"23953",35644,18230552,0.128870462814113
"24224",35644,18394391,0.0754255648406066
"32513",35644,22296341,0.0756112658619622
"2935",35644,3231001,0.0768434179664464
"27714",35644,20775334,0.0771992384090408
"7974",35644,7569291,0.0772658655749476
"26992",35644,20293061,0.0786694900801546
"6110",35644,871057,0.078720591187996
"4516",35644,4632720,0.0794370928301123
"18358",35644,15677826,0.0804950793600781
"26851",35644,20159578,0.0903142877814585
"10826",35644,9960269,0.0104657687991021
"16023",35644,14305530,0.0141692789968652
"1601",35644,14305034,0.052832674571805
"13132",35644,11829189,0.0537373737373737
"12802",35644,11533226,0.0806145966709347
"4873",35644,4833369,0.0839249639249639
"21266",35644,16819886,0.0862987012987013
"39415",35644,4365510,0.0892255892255892
"48310",35644,4824884,0.0893475293475294
"16482",35644,14656537,0.0903239289446186
"10813",35644,9960228,0.0104657687991021
"16024",35644,14305530,0.0111962537249894
"16011",35644,14305034,0.0525764895330113
"13133",35644,11829189,0.053956228956229
"4874",35644,4833369,0.0775220458553792
"12803",35644,11533226,0.0789732220483394
"21267",35644,16819886,0.0851851851851852
"7196",35644,6471412,0.0869724375538329
"39416",35644,4365510,0.0871717171717172
"48311",35644,4824884,0.0872989656322989
"18179",35644,15556665,0.0170856460642016
"93118",35644,9099441,0.0177881639273714
"18766",35644,15918770,0.0238886062572194
"14647",35644,13208524,0.0292560028508934
"26393",35644,19769869,0.0293100455235492
"39207",35644,25516813,0.03660250150344
"20036",35644,16444242,0.0488742157666866
"219119",35644,17159709,0.0519729533780629
"145116",35644,13104994,0.0535269131282785
"142210",35644,12861658,0.0536882003409636
"19902",35644,16391322,0.0838078852230548
"677",35644,905873,0.0872671187573167
"23105",35644,17740666,0.0885295803136742
"25786",35644,19338911,0.0888488538919573
"3174",35644,3443488,0.090320720728635
"232715",35644,17865661,0.0920064900994002
"10546",35644,9797660,0.0920583881351394
"4258",35644,4503460,0.0927660896013374
"186913",35644,15873765,0.0963798922656195
"6477",35644,5841722,0.0976480683101615
"1099",35644,10089569,0.0693129923460414
"4476",35644,4609039,0.0886480984289813
"18308",35644,15651542,0.0905313315761078
"7683",35644,7095966,0.0911217778815275
"6318",35644,881361,0.094698775032401
"129315",35644,11641302,0.0949573806554911
"18119",35644,15537355,0.0955525845405095
"23334",35644,17897463,0.0960322036355538
"227112",35644,17519224,0.0960393569849354
"3471",35644,3898865,0.0961933358530289
"40043",35644,26110249,0.0841907025619853
"5663",35644,5272192,0.0845105045625588
"401311",35644,26172800,0.085047197173443
"34762",35644,23127533,0.0858643806359753
"5718",35644,5300832,0.0860106523229447
"3369",35644,566316,0.0863871014468538
"76713",35644,7080698,0.0865174671087005
"20085",35644,16470191,0.0869859646936059
"35681",35644,23491845,0.0870111491298115
"21458",35644,16901155,0.0873254917470864
"11929",35644,10777111,0.0841947648624667
"80310",35644,7683068,0.0895948379351741
"33812",35644,3769017,0.0909102934102934
"36414",35644,23794080,0.0932794784580499
"539",35644,5069051,0.0962383126766688
"16222",35644,14452384,0.105751133786848
"35399",35644,23360168,0.111765271765272
"2200",35644,17194593,0.116361140947607
"2428",35644,488471,0.119165888577653
"34077",35644,22884537,0.119818594104308
"199911",35644,16432255,0.0741987730764821
"4975",35644,4883217,0.0744803701503048
"10556",35644,9798297,0.074905346677703
"5243",35644,4979113,0.0756448366013072
"196111",35644,16258122,0.0761853571838092
"5143",35644,4918824,0.0770373237014104
"19314",35644,16177674,0.078115468409586
"19599",35644,16257763,0.0781267077622576
"30623",35644,21789872,0.0786679454390452
"33251",35644,22506037,0.0794317860477524
"19354",35644,16189192,0.13773781690147
"13693",35644,12347533,0.141757290888247
"16812",35644,14952758,0.142629413443845
"22531",35644,17453098,0.142686447141929
"9811",35644,1139122,0.146644097238833
"20582",35644,16602129,0.146813594700123
"21621",35644,17029555,0.146830203642451
"26374",35644,19768597,0.147036663022197
"6592",35644,5968493,0.149748264833836
"21321",35644,16844969,0.152331920590997
"186914",35644,15873765,0.0548981038454723
"16234",35644,14453936,0.0574888469880706
"142211",35644,12861658,0.0586030992657499
"18534",35644,15789281,0.0601906724228153
"20037",35644,16444242,0.0625397301430003
"10547",35644,9797660,0.0647564272670205
"6478",35644,5841722,0.0648234725854823
"232716",35644,17865661,0.0649899441845751
"20382",35644,16561330,0.0652067872603587
"108310",35644,9962914,0.0654300101667151
"33011",35644,3706082,0.0552883722280274
"8792",35644,8635835,0.0760040559240067
"10310",35644,1298395,0.0900602079912425
"129716",35644,11655479,0.0948483900700649
"20991",35644,16737408,0.0954127570568457
"157",35644,2012687,0.0980797477472354
"30616",35644,21788057,0.116628478861648
"145117",35644,13104994,0.117182843711614
"16115",35644,2057361,0.117982678523927
"22610",35644,2433749,0.119247098488801
"31102",35644,21927900,0.0489893364079915
"25004",35644,18843665,0.0497754057086131
"36791",35644,23931679,0.0503942430189719
"25943",35644,19477445,0.0553054830030349
"24444",35644,18465052,0.057532525663917
"4200",35644,28315435,0.06872879785802
"12717",35644,11426734,0.0805650712494578
"11933",35644,10788581,0.0808039058581358
"37010",35644,4153618,0.084376354116023
"10523",35644,9795916,0.0847710712554894
"1206",35644,10890430,0.0217017017017017
"139010",35644,12547931,0.110608292001528
"10779",35644,9948365,0.112990314109607
"20261",35644,16522674,0.122934618291761
"42720",35644,4519928,0.141328420256992
"216720",35644,17046364,0.142962787182056
"20475",35644,16581420,0.143703369006479
"113212",35644,10271139,0.143935453896135
"107",35644,278045,0.145326436130008
"15833",35644,14125587,0.145330721374677
"197411",35644,16326425,0.0819196523027359
"32791",35644,22379778,0.0833816647809021
"18893",35644,15976795,0.0872500312321126
"4659",35644,4740440,0.0886542033509165
"4136",35644,4457878,0.107802493965469
"3782",35644,4238200,0.108771534333519
"22754",35644,17559590,0.109816058956826
"6455",35644,5816387,0.109907511113877
"8974",35644,8763268,0.110177960301164
"13121",35644,11801820,0.111053268493681
"5345",35644,5041371,0.0498688203567521
"177312",35644,15422440,0.0510354125435044
"38044",35644,24658365,0.0614226793079436
"15495",35644,13867073,0.0684856384293954
"5559",35644,5213303,0.0781150814873324
"5473",35644,5117818,0.0783569799101432
"26802",35644,20140452,0.079636341079846
"11747",35644,10552202,0.0807326113456597
"15515",35644,13887220,0.0809229575727251
"7638",35644,7037753,0.0820553142416631
"9802",35644,9429687,0.0890213629311373
"27602",35644,20697005,0.0944809902549078
"13302",35644,12029765,0.0984317937701396
"38356",35644,24876945,0.102833318867153
"311",35644,84581,0.109674953979465
"18820",35644,2217216,0.111564059378477
"9203",35644,8991753,0.114751423584893
"129717",35644,11655479,0.11564520970536
"22901",35644,17610685,0.11582835988851
"21872",35644,17121800,0.117107120632212
"25643",35644,19249798,0.0678343249525516
"29145",35644,21368510,0.0877753727753728
"31414",35644,3395887,0.0909881124166838
"36135",35644,23686969,0.0930389782175496
"29022",35644,3209603,0.093040176198071
"25872",35644,19413504,0.0943770986780465
"16116",35644,2057361,0.0970590778185715
"32342",35644,22249651,0.0989466089466089
"12657",35644,11417596,0.100234023912595
"30353",35644,21705562,0.101365981614429
"6319",35644,5728805,0.0485714285714286
"11805",35644,10636260,0.0664341278134381
"2059",35644,2315636,0.0952380952380952
"19868",35644,16378764,0.0957142857142857
"7197",35644,6471412,0.0967884828349945
"18202",35644,15605469,0.0974603174603175
"4643",35644,4738827,0.0990980336844998
"1559",35644,13927431,0.0996336996336996
"14295",35644,12894352,0.1
"2429",35644,18420865,0.101132412560984
"10852",35644,9980592,0.0693129923460414
"31652",35644,22050155,0.0878031756603185
"32817",35644,22387442,0.0901820930392359
"26509",35644,19848828,0.0907027187979569
"9886",35644,9462302,0.0927188552188552
"13055",35644,11756528,0.0958177933177933
"22912",35644,2447581,0.0962075070753308
"1530",35644,13716612,0.0966377207448636
"181110",35644,15537355,0.0967053523141606
"2610",35644,499959,0.0980743907724106
"30211",35644,3283463,0.0736722522689653
"16218",35644,2062871,0.0748144750812208
"14072",35644,12713144,0.0757524564402871
"22934",35644,17626087,0.0780305189712855
"66122",35644,5970612,0.0781242319540192
"149314",35644,13323045,0.0782544634508381
"17164",35644,15136965,0.078675160818018
"22947",35644,17626285,0.0794235114403181
"30176",35644,21649693,0.0795584395916622
"25489",35644,19108970,0.080075026161741
"4404",35644,4596359,0.0549128980898431
"18842",35644,15956436,0.057376210068722
"38471",35644,24970573,0.0595033802193311
"14361",35644,12982494,0.0748955350229912
"135511",35644,12214074,0.0752862637295064
"93015",35644,9098177,0.0767886117449531
"100613",35644,9521837,0.0787830794412368
"17888",35644,15438878,0.0807905318261133
"19241",35644,16136475,0.0818481396872852
"27357",35644,20591384,0.0830425074412973
"8804",35644,8636111,0.0151917404129793
"59410",35644,5480838,0.0437803626411221
"13945",35644,12575614,0.0468987341772152
"5955",35644,5480866,0.0489584121591355
"5966",35644,5480901,0.050770287508586
"13751",35644,12414660,0.054283917559234
"42722",35644,4519928,0.0762354957805907
"10693",35644,9865120,0.077415277674322
"40503",35644,26666670,0.0795971144684905
"26510",35644,2890884,0.0797120330161076
"40201",35644,26279980,0.0863332251008523
"32562",35644,22310336,0.0892728768704115
"6283",35644,5710324,0.105533225887793
"11101",35644,10129737,0.106148087838768
"15259",35644,13664114,0.11705262219119
"10010",35644,1229914,0.119097057993441
"18919",35644,2223140,0.120337154500245
"1969",35644,16317572,0.123431534988817
"19662",35644,16291581,0.123805356024377
"6083",35644,5582212,0.125468944029128
"17912",35644,15455765,0.0502303320537883
"12732",35644,11446663,0.0861095724776827
"4269",35644,4518459,0.0884881814015672
"41544",35644,27855011,0.0886070045768393
"40885",35644,27063148,0.0908878814390625
"17907",35644,15441332,0.0923306898098207
"3649",35644,23843025,0.0933487101991039
"3463",35644,3898860,0.093590044972062
"23910",35644,2525444,0.0959075664784326
"3886",35644,25304777,0.096374003709493
"8292",35644,7992862,0.0502679502055838
"30212",35644,3283463,0.0772187347116422
"5789",35644,5353814,0.0773868143888006
"138512",35644,12495743,0.0784258500699254
"7458",35644,6752309,0.0789139242525854
"254810",35644,19108970,0.0796244347144836
"26403",35644,19771774,0.0807390603395594
"10082",35644,9533243,0.0807740695904415
"1994",35644,16406868,0.0810618352502243
"15343",35644,13788204,0.0814145587961792
"11483",35644,10392733,0.0771727315117603
"31621",35644,22039825,0.0809164389799636
"16611",35644,14720185,0.0876617092876491
"2101",35644,16740269,0.0892366694152408
"38492",35644,24998695,0.0955632716049383
"21545",35644,16987191,0.107138242894057
"754",35644,6915863,0.109769990366089
"36962",35644,24020196,0.110511603375527
"34785",35644,23130314,0.111843992647564
"11861",35644,10708143,0.111881411009318
"36507",35644,23843770,0.0449251367213552
"112210",35644,10209975,0.0502743461412567
"12504",35644,11262782,0.0526004613966799
"96611",35644,9312599,0.05570916289221
"119514",35644,10792805,0.0600461559915342
"23739",35644,18112952,0.0618628997492717
"30662",35644,21792187,0.0646952114179005
"8845",35644,8656421,0.0677815759381518
"34323",35644,22944753,0.0687508084041697
"14073",35644,12713144,0.0750165415960623
"2384",35644,2509606,0.121154441154441
"1157",35644,10456645,0.127824781734556
"22223",35644,17336824,0.130764123442695
"22791",35644,17563456,0.132833495750519
"453",35644,4646288,0.138194810930373
"12141",35644,10975711,0.150594365951509
"21622",35644,17029555,0.154401858149053
"18141",35644,15553232,0.157151142508285
"23781",35644,18126625,0.157452438900186
"36621",35644,23880170,0.157954835971894
"31786",35644,22068138,0.0655380452424787
"28707",35644,21233521,0.0695455009740724
"40282",35644,26349649,0.0762358276643991
"34491",35644,23028406,0.0795691609977324
"42610",35644,4518459,0.0802569916855631
"1150",35644,10409386,0.0803367003367003
"355111",35644,23427129,0.0807596371882086
"4334",35644,29788062,0.0811111111111111
"23936",35644,18217734,0.0825103374683207
"36481",35644,23841973,0.0834153148438863
"12032",35644,10882129,0.0886564625850341
"152510",35644,13664114,0.0958186878208874
"7445",35644,6730740,0.097229455000391
"14904",35644,13302453,0.0980386159597442
"32563",35644,22310336,0.102204618689581
"18920",35644,2223140,0.10251385739481
"3122",35644,3363961,0.102933620825326
"11031",35644,10094908,0.106148087838768
"3472",35644,3898865,0.107127017123481
"36261",35644,23753073,0.116623443428999
"4815",35644,4816290,0.078532522925997
"15113",35644,1956314,0.0797955701794473
"16436",35644,14597102,0.0804058072485987
"8359",35644,8090200,0.0805912275836335
"208621",35644,16681259,0.0807484308520352
"250110",35644,18844210,0.0807573147688311
"203919",35644,16561632,0.0812814478862509
"33641",35644,22654638,0.0829802212466928
"43516",35644,4589567,0.0857669653572534
"25066",35644,18885552,0.0858318397417004
"8736",35644,8597902,0.109510096821189
"25610",35644,2795033,0.11213310522475
"27953",35644,20887845,0.112877845471076
"33941",35644,22797051,0.112951145921055
"16712",35644,14873467,0.11359394701047
"18877",35644,15961688,0.114022741835789
"1692",35644,14996685,0.114158406916104
"17339",35644,15225694,0.114419863961018
"20992",35644,16737408,0.115907518964748
"36127",35644,23686520,0.115978133995865
"34891",35644,23156126,0.0892057239562492
"3925",35644,4352581,0.0904041973603438
"35142",35644,23295004,0.109258507696008
"3372",35644,22674435,0.110130131945745
"70510",35644,6338877,0.110709837796907
"19242",35644,16136475,0.111819012911936
"22882",35644,17607489,0.11306373025123
"2194",35644,17174350,0.113447139404801
"23281",35644,17880252,0.113736396881157
"375910",35644,24334267,0.11380787037037
"41681",35644,27988870,0.0455398375566443
"40886",35644,27063148,0.0475271189556904
"7114",35644,6425411,0.0527444241729956
"27842",35644,20837666,0.0581122298769358
"12925",35644,11640884,0.0584205298491013
"43372",35644,29826978,0.0598018937304652
"30133",35644,21638155,0.0624482901268616
"36482",35644,23841973,0.0633275347561062
"39902",35644,26042457,0.0641937856223571
"43331",35644,29786280,0.0654074993360708
"36319",35644,23771202,0.0944437992486165
"7993",35644,7603983,0.103858097267566
"87719",35644,8614731,0.116753610491664
"8671",35644,8508449,0.117242582844742
"24537",35644,18512054,0.117694523545852
"76714",35644,7080698,0.117806629396456
"17468",35644,15327408,0.119144581270827
"25213",35644,18980346,0.119776754525005
"29515",35644,3241291,0.120202674439211
"9162",35644,8936809,0.121012477056471
"70316",35644,6330509,0.0255001097935881
"36434",35644,23811535,0.0535881386530737
"79411",35644,7507079,0.0545502681379305
"232111",35644,17813805,0.055196844466325
"7317",35644,950294,0.0581859010124257
"9324",35644,1093353,0.0625954838923442
"9410",35644,1093453,0.0649378834987378
"30617",35644,3320079,0.0840200959898903
"12446",35644,11240419,0.0840760808455614
"40335",35644,26402204,0.0850260021363918
"7691",35644,7151021,0.111657427495902
"24110",35644,2527728,0.131351386086766
"4477",35644,4609039,0.142405252881001
"25131",35644,18949357,0.142783429523895
"151512",35644,13533241,0.143341448724275
"8862",35644,8674445,0.144962211014895
"13917",35644,1799231,0.145462802502366
"6553",35644,5921378,0.145934279375
"4346",35644,4582320,0.146272194046699
"7684",35644,7095966,0.146384690692221
"31415",35644,3395887,0.0858403421974851
"9274",35644,9032290,0.0875362468219611
"16117",35644,2057361,0.0897613337369214
"12658",35644,11417596,0.093502800109943
"5584",35644,5221341,0.0968234250221828
"76715",35644,7080698,0.099778036280672
"16787",35644,14922925,0.10107245521047
"10974",35644,10074440,0.101595169380884
"200214",35644,16443090,0.104332199546485
"61510",35644,5661415,0.104410231303088
"14482",35644,13103468,0.0491183321075161
"8222",35644,7902895,0.0764754084596914
"13616",35644,12294444,0.0806527843376112
"17223",35644,15196425,0.087459791670318
"235816",35644,18041908,0.112205123447371
"96612",35644,9312599,0.112286308487681
"22724",35644,2437868,0.113049809795659
"82010",35644,7873118,0.113455941249644
"22913",35644,17612373,0.114015794941339
"4502",35644,4625132,0.114078181825214
"37224",35644,24160717,0.0529537734455767
"18309",35644,15651542,0.0549468139632074
"37014",35644,4153618,0.0618861653660933
"227113",35644,17519224,0.062210459246883
"22112",35644,17259175,0.0661605758325051
"34736",35644,23110120,0.0670775430118809
"31693",35644,22052445,0.0698786151887655
"23836",35644,18148672,0.0734972677595628
"25732",35644,19315869,0.0763564607826903
"2885",35644,21267910,0.078421308279807
"4671",35644,4747106,0.0137190337653178
"11812",35644,10638017,0.092090400221758
"48",35644,88873,0.112911144108966
"18921",35644,16007120,0.113216474405191
"8223",35644,7902895,0.11468945190181
"2007",35644,16458472,0.11736449017604
"37410",35644,4186192,0.118564497923926
"27041",35644,20335585,0.119285877030238
"18022",35644,15501111,0.119731749448152
"18573",35644,15822315,0.121091398657541
"8846",35644,8656421,0.0258695349627368
"45723",35644,4675011,0.0491764508303281
"110712",35644,10125880,0.0502743461412567
"119515",35644,10792805,0.0516688716827189
"36508",35644,23843770,0.0532396677033764
"96613",35644,9312599,0.0541918122012996
"237310",35644,18112952,0.0552452748794022
"39229",35644,25528304,0.0563710816582961
"30663",35644,21792187,0.0622108385626733
"27522",35644,20654859,0.0652076494613421
"66123",35644,5970612,0.0486042297517715
"38071",35644,24664509,0.0490873250243565
"50515",35644,4896497,0.0520752528291616
"8587",35644,8408365,0.0530403485126124
"14948",35644,13349528,0.0531375788090288
"118423",35644,10664352,0.0556575238143085
"89817",35644,8766566,0.0572315542908818
"9114",35644,8894651,0.0591704147926037
"395611",35644,25854180,0.0619502493651134
"69913",35644,6292977,0.0650147715258017
"42368",35644,28652012,0.0729739482183091
"27107",35644,20413367,0.0849419634945951
"35471",35644,23378717,0.0858709906078328
"26026",35644,19546809,0.0889382908931781
"42213",35644,4491644,0.0903163596298608
"34992",35644,23210535,0.0925959198139649
"409012",35644,27168651,0.0926227589947959
"25368",35644,19000202,0.0928121168722673
"253513",35644,19000155,0.092916732294487
"253412",35644,18999990,0.0947192837794342
"29697",35644,21530953,0.0821760354216178
"23113",35644,17751972,0.0839722381908736
"34786",35644,23130314,0.085054920313279
"18276",35644,15650435,0.111745662360689
"4208",35644,4485308,0.111890229549804
"3047",35644,3312459,0.111975837014692
"6172",35644,5686490,0.113269108581045
"27572",35644,20670868,0.113388160196671
"37176",35644,24139275,0.113677341790352
"14815",35644,1925059,0.115139717886934
"16491",35644,14657658,0.0398585199845704
"10468",35644,9742198,0.0540666929894096
"21141",35644,16772784,0.0605961185065663
"13866",35644,12522788,0.0656383284954714
"401312",35644,26172800,0.0687710019852877
"132110",35644,11912137,0.0697762814583091
"2468",35644,18623399,0.0725514150514151
"23813",35644,18143652,0.0738404000622046
"7856",35644,7407047,0.0894425736155059
"30892",35644,21880952,0.0896126424697853
"30116",35644,3276641,0.0868424012085984
"3563",35644,4034121,0.11766668643381
"9078",35644,8871730,0.118224155990653
"10592",35644,9827717,0.11989898989899
"7692",35644,7151021,0.12062822943385
"38515",35644,4299394,0.120878087124094
"27916",35644,3086359,0.121636141636142
"15864",35644,14131771,0.123470643569166
"274",35644,38951,0.124822742104972
"61226",35644,5633031,0.125593308616083
"25985",35644,19506712,0.0998469387755102
"30645",35644,21791182,0.100434618291761
"298",35644,3251178,0.100830241187384
"28874",35644,21283588,0.111036917691053
"24483",35644,18494669,0.116513605442177
"18621",35644,15836598,0.116545729402872
"8142",35644,7830224,0.117624716553288
"13352",35644,12075515,0.122236894757903
"5766",35644,5347248,0.124291383219955
"22672",35644,17502390,0.126226867090922
"10121",35644,9551204,0.0735127353546579
"35531",35644,4000503,0.0782109927578197
"21894",35644,17124558,0.0785966695711105
"1417",35644,352015,0.0802059698728965
"33495",35644,22587874,0.0808068551927558
"195812",35644,16248634,0.0810384209572015
"22742",35644,17548395,0.0872578713610206
"26912",35644,20236541,0.0967341143059993
"216721",35644,17046364,0.106518975324236
"350010",35644,23213581,0.107139561856226
"17315",35644,2124018,0.0600882515168229
"38325",35644,4280952,0.0607676990272564
"208622",35644,16681259,0.0610538580072913
"203920",35644,16561632,0.062844244036595
"83510",35644,8090200,0.0645573451163513
"43517",35644,4589567,0.0659041835920449
"87417",35644,8598932,0.0659778911564626
"132321",35644,11930037,0.066586931874199
"15688",35644,13998277,0.0685662749948464
"35121",35644,23277480,0.0759376073661788
"15615",35644,2009197,0.080967365967366
"16152",35644,14404497,0.0902837902837903
"132322",35644,11930037,0.0974096219515474
"15316",35644,1966689,0.102637077668134
"21001",35644,16739978,0.115204678362573
"3277",35644,3617712,0.11661750245821
"5066",35644,4896958,0.116738972318487
"12763",35644,11466906,0.117066498316498
"38516",35644,4299394,0.117651757188498
"4693",35644,4766786,0.11864898989899
"12885",35644,11607962,0.0430711176283819
"8414",35644,8173713,0.0432508950202266
"588",35644,5416011,0.0509083517520963
"16122",35644,14389919,0.0614438455952386
"42723",35644,4519928,0.0702484709480122
"216722",35644,17046364,0.0727010881160657
"139011",35644,12547931,0.0745172410066889
"1246",35644,1646447,0.0757879714576962
"1013",35644,278045,0.0765631826124946
"107710",35644,9948365,0.0765681978204441
"3596",35644,4077801,0.0827004741290455
"33738",35644,22674869,0.083002343396432
"12810",35644,1710674,0.091117982546554
"24210",35644,2541466,0.0921985557201504
"42214",35644,4491644,0.0950300102474016
"11614",35644,10496944,0.0958039224049076
"1219",35644,1585628,0.0989833024118738
"7934",35644,7501172,0.101228011406583
"3605",35644,4079577,0.104685919985459
"33813",35644,3769017,0.105729231086374
"12567",35644,11326341,0.117948717948718
"32521",35644,22297195,0.12
"25410",35644,2772190,0.123003367003367
"38224",35644,24789046,0.124781144781145
"39021",35644,25407437,0.128855218855219
"1728",35644,15212894,0.130981535471331
"375",35644,667377,0.134519706872648
"15006",35644,13367061,0.142445414847162
"23991",35644,18235278,0.1425
"36483",35644,23841973,0.144102564102564
"7173",35644,6460145,0.0577052749893597
"4393",35644,4596011,0.0578269970906201
"38802",35644,25236958,0.065175221603793
"3460",35644,23063363,0.0753187042842215
"23266",35644,17863948,0.076134817563389
"34451",35644,23007940,0.0839507723872178
"31646",35644,22049188,0.0864410044320758
"13573",35644,12253750,0.0873297455668276
"9837",35644,9433670,0.0874003543330226
"17477",35644,15328270,0.0875309571773504
"29701",35644,21531562,0.0867386991789382
"37472",35644,24286395,0.0873799150584865
"31243",35644,21951663,0.0885443423678717
"11167",35644,10182139,0.0894715944228931
"70317",35644,6330509,0.0908777316541292
"19623",35644,16259020,0.091481317164547
"6703",35644,6057484,0.0930952570548844
"7074",35644,6379596,0.0933530861116037
"28685",35644,21220005,0.095158337694052
"17624",35644,15380946,0.0952904807407913
"22935",35644,17626087,0.0834844242575079
"171112",35644,15116737,0.0840297774360886
"22924",35644,17622955,0.0841166937789608
"22948",35644,17626285,0.0848918734160331
"254811",35644,19108970,0.0854909749243407
"149315",35644,13323045,0.0864895724150688
"28024",35644,20908925,0.08701621663563
"23424",35644,17964132,0.0876147959183673
"30177",35644,21649693,0.088608968781311
"61311",35644,5653946,0.0904531303712955
"39083",35644,25410096,0.0660974317263137
"39033",35644,25408584,0.0690266106442577
"17814",35644,15426281,0.0799558325439881
"6946",35644,6249328,0.0831374643874644
"15772",35644,14098257,0.0832440456014281
"21506",35644,16963665,0.0832812073209887
"22253",35644,17348170,0.0838837088837089
"7857",35644,7407047,0.0862646198830409
"32111",35644,3536872,0.0867931131019037
"18471",35644,15749542,0.0885766821217641
"33593",35644,22624358,0.0748115395732013
"28562",35644,21175021,0.0778166545176854
"2671",35644,20054108,0.0872852517035139
"14310",35644,1845252,0.108938083651234
"7975",35644,7569291,0.109826978246945
"10807",35644,9959545,0.110033407039409
"24225",35644,18394391,0.110543464426626
"27715",35644,20775334,0.111215853022584
"26017",35644,19534309,0.111605508931102
"6111",35644,871057,0.111647433106326
"12682",35644,11422383,0.0922063619019122
"43283",35644,29763311,0.0979400318686033
"39131",35644,25460902,0.106405589262732
"379",35644,4239593,0.114252349893996
"28591",35644,21194493,0.116465794473313
"36934",35644,24006381,0.117061869801917
"9852",35644,9451907,0.118712258347925
"28402",35644,21126547,0.11896160681875
"4194",35644,28209809,0.119074160067949
"12372",35644,11194455,0.119309810738382
"20161",35644,16488995,0.154334471553366
"1408",35644,12714769,0.155508537963597
"15911",35644,14203433,0.157633172414582
"4059",35644,26762290,0.161899536288937
"32441",35644,22272241,0.163278846595778
"4181",35644,4472512,0.16471028310314
"6022",35644,5510669,0.165045256251974
"12033",35644,10882129,0.167309509955823
"2681",35644,2929330,0.167801354005271
"17342",35644,15227419,0.169196278723491
"7183",35644,6466561,0.0556282578393131
"31647",35644,22049188,0.0601162181072895
"14362",35644,12982494,0.0789035303321017
"22035",35644,17227566,0.080115651544223
"11748",35644,10552202,0.0804199768485483
"19243",35644,16136475,0.0808525552440897
"9838",35644,9433670,0.0811660953805592
"15692",35644,13998876,0.0831274727826452
"13574",35644,12253750,0.0835108694075259
"10215",35644,9580567,0.0841194090049052
"30869",35644,21853235,0.0806500377928949
"6512",35644,890908,0.0835066349772232
"34310",35644,3811781,0.0836771402550091
"14658",35644,13213885,0.0837384259259259
"35368",35644,23331248,0.0854074074074074
"23837",35644,18148672,0.0856902356902357
"30981",35644,21900766,0.0882559774964838
"135512",35644,12214074,0.0899717274526435
"70511",35644,6338877,0.0902976800476288
"9095",35644,8887973,0.0927015104766861
"151513",35644,13533241,0.0607764803225855
"37927",35644,24566865,0.0811169986589474
"14878",35644,13301551,0.0830240388379923
"19310",35644,2251000,0.085340884686544
"35337",35644,23313547,0.0889760346369207
"265010",35644,19848828,0.0895735328819493
"2620",35644,499959,0.0901821473082287
"30024",35644,21599823,0.092416112810158
"15786",35644,14111210,0.0924172237391332
"13918",35644,1799231,0.0929927830924509
"9047",35644,8851769,0.0497658500726574
"28514",35644,21158106,0.0827363716146075
"32006",35644,22169362,0.0832122811317442
"146710",35644,13225525,0.085645596493631
"14648",35644,13208524,0.0868891862372207
"219120",35644,17159709,0.0869771828496122
"67914",35644,6148712,0.0880570465966399
"248910",35644,18741616,0.0894921076359721
"21997",35644,17193360,0.0905542537523862
"277611",35644,20795158,0.0906054230383089
"17397",35644,15277683,0.120631484917199
"23223",35644,2467917,0.120844909559513
"20984",35644,16725395,0.122514945372088
"3375",35644,566316,0.125637492419739
"22431",35644,17394823,0.126197044587895
