reviewer_id,listing_id
22302714,4840544
22303084,6484951
22303084,7095966
22303757,1004937
22304530,4352285
22304531,10144312
22305368,3276641
22305368,4623868
22305427,16499011
22305653,3167030
22305653,18079333
22306005,5968493
22306310,7683068
22306310,15679415
22306611,3806193
22306713,3761668
22306713,4759958
22306713,5416011
22306713,6226350
22306713,14389919
22307007,4886912
22307029,6770709
22307132,9433670
22307197,352015
22307668,6484951
22307668,9578213
22307668,15537355
22307740,5043515
22307740,5981466
22308097,8926477
22308110,9683638
22308447,18490171
22308456,18657142
22308729,15958567
22309354,6148712
22309565,28212269
22310367,2795033
22310372,587844
22310372,4776974
22310372,5245276
22310372,13848758
22310372,14524629
22310500,9098177
22310961,9099441
22312526,21463586
22313007,983912
22313243,14575023
22315047,12713144
22315090,890908
22316258,21833601
22317085,5698334
22317617,773175
22317678,3669280
22317678,5688092
22317678,9797660
22317678,21070282
22317919,2238199
22317919,3398114
22317919,4365717
22318171,2778375
22318264,5935335
22318685,9776379
22318685,13180603
22318858,18738280
22319417,12594566
22319493,890909
22319493,5145864
22320649,11376590
22320649,17337877
22320825,14112854
22320937,4220105
22320937,6994438
22323126,9533243
22326038,9865120
22329729,162081
22329729,8542142
22329729,9827717
22329729,16875143
22331783,6484951
22331864,6824084
22334489,1602737
22335032,15380119
22336256,25951528
22340613,10910753
22340661,9466943
22340661,17100347
22340661,21927659
22340661,22066012
22341194,2812627
22341194,3536872
22341194,20541495
22341194,21222189
22345076,4918824
22345243,10882129
22345243,13577218
22346803,421709
22347823,863536
22347823,1004937
22347900,6278635
22347900,6292615
22348091,20908925
22349964,11102947
22350195,1779644
22350195,7095966
22350639,9683638
22350639,24020196
22351173,9619461
22351173,24050742
22353512,4766786
22354106,16409579
22354516,18654991
22355249,11168612
22355781,3230741
22356053,14538549
22356459,11560244
22356459,16783665
22356459,17944853
22356823,352015
22357191,2038583
22357191,3157742
22357469,12522788
22357629,4352285
22357629,13914553
22357629,23378717
22358192,5040810
22358192,8636111
22358192,16770830
22358331,2527728
22358394,515646
22358394,537703
22358394,706348
22358394,19663168
22358463,5838525
22358463,9618333
22358674,9204095
22358733,2495982
22358808,773175
22363309,4239593
22365218,24289385
22365771,4589766
22366035,10440678
22371327,16416334
22371709,7407047
22371709,10792805
22371709,15196425
22374303,2079393
22374303,20795158
22374550,2467917
22379064,4589567
22379064,20628789
22379341,2495982
22379341,6006473
22379354,11560244
22379354,20849145
22380173,4589567
22380173,7407047
22380173,10039626
22380900,18454683
22382423,2165898
22382423,2320681
22382423,4060161
22382423,10207526
22382423,13664114
22382537,2778375
22383520,3669280
22384503,4518459
22384654,16258122
22385003,865890
22385003,6824084
22385312,6379596
22385343,3706908
22385343,8748476
22385343,8887973
22385343,9846761
22385501,5729562
22385533,4034121
22385624,19415814
22385810,4431486
22386026,11977968
22386084,8722417
22386416,20595862
22387026,1743681
22387028,906059
22387028,4398115
22388007,12368110
22388263,12326246
22388598,515646
22388598,11132005
22388675,15009223
22389220,921584
22390997,5710324
22391843,1717708
22391843,9830217
22391877,9578213
22392318,2204613
22392318,4533688
22392318,5711978
22392318,9378850
22392318,15041649
22392657,21581993
22393217,15196520
22393341,9201857
22393409,980988
22393509,5165746
22394734,4526745
22395536,17700277
22396376,8212671
22396376,9739647
22396431,1365222
22396913,9352874
22397168,519737
22397168,4900946
22397168,27402782
22398326,17272355
22400856,9172539
22408035,6278635
22411051,8446996
22412075,18147671
22412075,22269911
22412997,9298095
22414769,706423
22415476,4244660
22415476,9619461
22415476,16601906
22416213,5353814
22416442,4352581
22416467,16581420
22416467,16930535
22416771,12095837
22416771,15748563
22416849,4087806
22416849,4377698
22417117,9797660
22417790,1877429
22417911,8763268
22418020,3237261
22418020,3443488
22418020,3544317
22418763,16663042
22418763,17111011
22418763,18351842
22419562,24139275
22419916,23843770
22420338,22148320
22420569,5354978
22420627,9201879
22420627,11376590
22420627,13351523
22421177,882644
22421315,2009197
22421315,2526916
22421331,14873467
22421398,18400024
22421840,15398823
22422568,3443488
22422623,3241291
22422624,9099441
22423058,2431825
22423478,2495982
22423559,14351596
22423738,2079819
22424122,15277683
22424338,8656343
22425222,1285967
22425222,3901859
22425403,2165898
22425435,1656842
22425631,13788204
22425631,14671930
22426480,5501982
22426663,3334667
22426769,6278635
22427823,5468284
22427953,12526254
22428704,17880252
22428968,9683638
22428968,10213155
22428968,12133987
22429246,1393975
22430366,10392733
22430968,6139768
22431070,5710324
22431272,9451907
22432264,5354978
22435484,4617221
22437148,706348
22437148,4883217
22438045,3536872
22439514,2578691
22439514,6915863
22439514,15330571
22443307,9601065
22443307,21927659
22443900,4918824
22444307,2438716
22444533,2615277
22444533,15482640
22444685,6752309
22444685,9720551
22446530,2142277
22449680,2694117
22449680,16006484
22450740,5656107
22452234,11443384
22453647,706423
22453647,4365717
22453647,4457983
22455469,21900766
22456327,3811781
22456638,2778375
22456638,4857407
22457794,4979113
22458152,1799231
22459260,9794965
22459260,29340197
22460279,7350975
22460463,9032049
22460463,10194856
22461018,9717653
22461470,2256587
22461470,8748476
22461855,13254186
22462023,3230741
22462712,6697695
22462712,18963742
22463010,3811781
22463133,13117612
22463676,6317606
22464464,515646
22464464,9099441
22464913,11443384
22464913,17626087
22465787,4186192
22466069,17046364
22466344,5854040
22467081,2063767
22467227,14775860
22467560,5816387
22467951,9351933
22468616,5854040
22468616,8656343
22469027,4998106
22469027,9958667
22469027,16102695
22469307,10992608
22469597,4589567
22469597,15512427
22469597,18346805
22469597,22722446
22470255,2795033
22470886,3805401
22471253,17029555
22471284,906304
22471284,1779644
22471351,16177674
22473192,890908
22473192,4113665
22473192,4776974
22473297,3806193
22473326,2131468
22473608,18640601
22473659,21126547
22473659,22180136
22474531,9237537
22474592,1572316
22475868,13180769
22476772,11660469
22477054,820278
22478590,3167030
22478590,11259917
22478590,15422801
22479501,2284965
22479648,1285967
22479648,10419586
22479648,12211530
22480545,14435438
22481464,16713131
22493795,9394959
22495038,16275862
22496086,2577965
22499210,5688092
22499223,18463671
22500800,4609039
22500800,16832994
22501265,5423238
22501265,6249328
22501265,6330509
22501265,12156922
22501265,19124065
22501619,9908765
22503389,5653946
22503482,5373779
22503705,9479572
22503705,10094908
22503705,16207937
22503916,13367061
22504162,2778375
22504406,352015
22504593,4938164
22504817,12683387
22505972,11194455
22506772,24289950
22507399,9683638
22507399,19252020
22507961,4365717
22507961,15098860
22508032,1101352
22508032,2291180
22508318,17656770
22508556,4238200
22509078,4201045
22509078,8522503
22509078,18999990
22509078,25194942
22509125,1925059
22509244,14256799
22509278,10159263
22509433,13263041
22509433,18509815
22509538,13834948
22509877,21599823
22509917,3312459
22510171,3811781
22511346,16258122
22511491,22655746
22511797,515646
22512328,9943818
22513235,4918824
22513275,35644
22513407,20908925
22513532,26259362
22514533,14475804
22514744,10574526
22514744,12030181
22514744,15958567
22514746,10005240
22514828,13196891
22514828,14948529
22515776,9776379
22515776,12835904
22517277,2362369
22517277,8017518
22517739,17641746
22518307,1468272
22518359,18999737
22518416,4034121
22518583,292447
22519040,8852369
22519040,13887220
22519193,1717708
22519193,2884365
22519193,4646288
22519525,2320681
22519785,13032457
22519792,3443488
22520145,4533688
22520259,19440530
22520659,3536872
22520982,9798297
22521088,8742652
22521088,15888696
22521088,22602990
22521379,7603983
22521598,15513119
22521648,12092875
22522900,11194455
22523092,2194203
22523092,4799856
22523092,10575998
22523249,1024585
22523249,13982154
22527074,8597902
22529020,12095837
22529582,14639995
22533573,4398115
22533966,15873765
22533966,19422554
22533966,21914193
22537601,13064577
22538480,11167106
22539915,9619461
22540546,4365717
22540546,5373779
22543226,13350974
22543710,15551988
22544419,4617221
22544419,8122189
22545414,4640178
22545414,5688092
22545452,12092875
22545452,12759019
22546434,5738674
22546434,10789983
22546434,13263041
22546547,2256587
22546547,5854040
22547038,4834380
22547085,4598233
22547085,5232285
22547085,15028990
22547085,15388564
22547182,5040810
22547625,25587895
22548883,5704131
22548917,6770709
22549095,1019470
22549406,8173713
22550664,9700971
22550813,21652639
22551974,17348904
22552039,10504861
22552356,4883217
22552997,5016199
22553182,20999644
22553648,5661415
22553832,15575354
22554186,7989008
22554186,10504861
22554186,12367734
22554232,9798297
22554232,22151351
22554521,2480017
22554741,4449000
22557295,5165746
22557462,19988308
22557723,27000545
22557752,1046145
22557752,14491745
22557855,16182674
22557904,21833601
22558291,3364772
22558291,9287682
22558419,2419743
22558632,2508981
22558665,18960674
22558840,15537355
22559043,2899119
22559043,6263308
22559975,11574145
22561016,453815
22561016,3805401
22561231,9683638
22561231,18079333
22561231,22687455
22561521,983912
22561623,25750880
22562373,4144733
22562606,9683638
22564037,18463671
22564037,22829355
22566680,4151325
22566680,13302453
22566680,15387456
22566693,4819850
22566693,9189594
22566693,15958567
22567014,18998125
22575365,21730489
22575574,9598703
22576006,4485308
22576382,5353814
22577300,4898307
22579146,8597902
22580423,13117612
22580423,16538547
22581161,14131771
22582457,11759152
22582678,3276641
22583271,13360589
22583271,15380119
22583271,18495104
22583271,20902414
22583271,22556653
22583821,2362369
22583851,17999571
22583878,1734662
22585389,6559997
22585389,10574526
22585522,2165898
22585522,10815876
22586612,401176
22586784,19832337
22586887,3536872
22587588,11640884
22587700,27168651
22588066,4130353
22588481,352015
22588481,4280952
22589728,270374
22589728,1925059
22589728,2262833
22589948,637058
22590023,12236849
22590023,14600464
22590023,15314503
22590211,7186034
22590582,12713144
22590667,11050418
22590667,16195749
22590801,1779644
22591102,4589567
22591684,537703
22591978,2795033
22591978,5981466
22591978,10108831
22592792,921584
22592958,4898307
22593487,7247068
22593580,3536872
22593580,9417600
22594255,1365222
22594255,5270698
22594255,18014238
22594376,9119810
22594450,10020662
22595115,15330571
22595115,16831263
22595153,22624358
22595571,8462439
22595702,16832994
22595702,18079333
22595944,4632720
22596594,16260276
22596673,4747106
22596673,5070291
22596673,5480838
22596673,10622572
22596673,12835904
22596673,14326125
22596673,17179565
22596673,19389081
22596673,19663168
22596673,22572366
22596673,22734326
22596673,28614382
22596689,1393975
22596689,11332795
22597011,292447
22598556,3398114
22598556,11229046
22598556,12785987
22599201,11759594
22599342,3398114
22599342,4449000
22599342,15668631
22599692,8462439
22600339,11376590
22601040,2013901
22601040,15748563
22601040,24143833
22601516,15196425
22601642,2508981
22602093,22498658
22602639,1024585
22602665,15575354
22602693,9980592
22603831,10044438
22604299,882644
22605011,21019001
22605289,1285967
22606926,24664278
22609126,24879418
22611272,16195749
22611272,22002545
22611687,3761668
22611687,8851886
22612630,4365717
22614078,2165898
22614441,15380119
22615621,17702715
22623227,9683638
22624903,17560208
22624989,9189594
22624989,9583223
22624989,15748563
22625068,4886912
22625068,9032049
22625613,20981979
22625778,2097527
22625848,13664114
22625848,16826872
22626046,12785987
22627012,21758003
22627153,16381313
22627182,19772757
22627208,4130353
22627351,5041371
22627351,5145864
22627351,15501111
22627351,23042997
22627351,23108992
22627351,24640989
22627351,27811748
22627615,6149236
22628293,5688092
22628451,6006473
22628451,8038547
22628451,10392733
22628623,2678320
22628623,12759019
22628623,13263041
22628623,15425742
22628623,19058474
22628856,2362974
22628856,4365717
22628903,15388564
22629713,5175454
22629713,7954647
22629713,11759594
22629713,16963665
22629956,16357983
22629956,18793027
22629956,21370401
22630147,741519
22631692,1393975
22632114,5492422
22633725,5729562
22633772,5948066
22633772,19898054
22633987,1967543
22634332,6148712
22634433,10044438
22635370,15423657
22635498,9201857
22635601,12294444
22635785,18999990
22636266,2156242
22636652,15225694
22636734,2380382
22636809,6171112
22636827,2437868
22637388,3669280
22637633,6824084
22638117,2380382
22638580,4840544
22638580,14091157
22638580,20414920
22638729,7954647
22640446,9018337
22641903,2262732
22641903,3312459
22641927,10044540
22643216,15501111
22643597,12090108
22644318,4419724
22645963,16607057
22646246,4938164
22649635,3443488
22649635,3536872
22649635,9429687
22655172,21296457
22655750,10237676
22656716,3669280
22656716,9499428
22658031,10090624
22658659,1412234
22659037,4299394
22659037,5245276
22659037,9533243
22660665,9321180
22660783,2734275
22660883,9069705
22661251,4306161
22661965,4352285
22662039,6263308
22662039,6766979
22662039,7164310
22662215,2419743
22662278,2320681
22662325,4740440
22663144,4526745
22664645,4918824
22664772,1090688
22665701,8871730
22665701,15049067
22666142,25408584
22666163,5710324
22667163,4825804
22667297,2165898
22667347,11194455
22667347,27839033
22668033,3669280
22668395,18885552
22668750,863536
22669100,8656343
22669100,15440148
22669124,11104939
22669124,15116737
22669235,27176884
22669327,2419223
22669327,4608479
22669357,5043515
22669357,17513548
22669357,22148320
22669563,3828958
22669563,6677975
22669742,5981466
22669742,21474435
22669742,21788057
22669742,22634086
22669742,22942634
22670329,3806193
22670329,4766786
22670329,4825804
22670462,882644
22670462,3276641
22671446,2508981
22672021,6692675
22672922,14673103
22672922,17882388
22673026,4632720
22673033,905873
22673033,3805401
22673033,5524943
22673067,15136848
22673640,2262732
22673640,2526916
22673843,10710515
22673843,21071871
22675482,453815
22675542,5582212
22675542,11050418
22675983,2142277
22675983,8614731
22675983,10664352
22675983,17964132
22675983,20849145
22677613,12176720
22679078,2480017
22684434,5729562
22684434,8542142
22684434,11168612
22684434,15422801
22686447,21916133
22689988,12834899
22689988,13051456
22690948,3025084
22690948,15288383
22691018,22178353
22692287,741519
22692287,7679713
22692287,10526113
22692429,10039626
22694002,4365717
22694025,2890884
22694668,9618806
22694841,3362991
22695007,15760259
22695081,5711978
22695081,6709391
22695081,21967712
22695151,4425017
22695488,10789983
22695488,16072847
22695488,16432255
22696447,9287682
22696820,15196520
22696820,17193360
22697066,5688092
22697066,5948066
22697066,9263970
22697130,3811781
22697138,17162951
22697150,1093535
22697163,3803224
22697266,10392733
22698570,4816290
22698570,21599823
22698570,22366700
22698577,10213155
22698659,1779644
22698659,12253750
22698869,3428509
22698869,8740700
22699526,13605659
22699907,14091157
22700134,2437868
22700134,7186034
22700221,13360589
22700859,4997785
22700859,8547311
22700859,9962914
22700859,11572995
22700859,16772784
22700859,21426868
22700859,23155042
22701338,3354116
22701907,10054243
22702541,3276641
22703103,3828958
22703770,17121800
22703932,2508981
22703996,20130079
22704249,11168612
22704249,13263041
22704249,14790261
22704339,9958667
22704626,23528596
22705142,9521837
22705142,11230252
22705142,13302453
22705142,17607489
22705239,11052613
22705479,25387181
22705936,1925059
22706026,20270885
22706227,5043232
22706409,4144733
22706411,1019470
22706411,4365717
22706748,9683638
22706748,16432255
22706821,5633031
22706950,16801991
22707213,4130353
22708304,19817749
22708894,2238199
22709390,19752851
22709760,12713144
22709763,17046364
22709763,22436498
22711631,5740838
22711631,21452484
22711685,9235872
22711685,11123850
22712879,5252629
22712879,12095837
22712879,16520406
22713362,3244286
22713849,2890884
22713849,4113665
22715642,20293061
22716638,22002545
22717707,8396485
22722453,1024585
22728034,9434173
22728444,8492812
22728444,10194856
22729855,2362369
22730715,21900459
22730715,24722174
22730947,10182139
22731497,4000503
22732166,20544131
22732236,15398823
22732519,15514254
22732690,3209603
22733562,15288383
22733805,451180
22734293,24315316
22734575,9201879
22734575,16206378
22734575,17923198
22734814,1779644
22734814,3325783
22735154,5739833
22735154,9742198
22735154,14475804
22735154,15836268
22735247,5778629
22735600,421609
22736642,16723094
22736794,25489159
22736926,451180
22736975,6770709
22737230,15677826
22737337,4827220
22737838,9533415
22738165,4589567
22738165,18999935
22738165,20015783
22738403,5948066
22738637,16713131
22739068,6439148
22739325,6045683
22739327,2132007
22739327,4646288
22739327,12714769
22739369,5043515
22739369,14389919
22739369,16072847
22739462,28163712
22740179,12667525
22740179,17538874
22740303,3811781
22740303,4113665
22740368,4034121
22740630,10392733
22740811,4900946
22740811,14475804
22741233,19315869
22742015,22674435
22743652,10992608
22744094,16135641
22744664,6559997
22745830,519737
22746375,11259917
22746514,18949357
22746588,5778629
22746914,2079393
22746914,3898865
22746919,22436517
22746958,15136965
22747186,9366540
22747186,15330571
22747686,17519224
22747916,6403449
22748019,6045683
22748019,9261048
22748289,10207344
22748289,18724656
22749772,6239742
22749772,7406734
22749772,19317461
22749772,19492688
22750284,7294145
22750299,9618806
22750614,4358779
22750695,5155617
22751026,3805401
22752202,14693606
22752930,6226350
22754683,4238200
22754683,4560942
22755755,2467917
22755755,15227419
22755755,16407716
22755755,20887845
22757207,19198414
22757643,38951
22759609,9619461
22759750,162081
22759750,853123
22762561,11134361
22763424,10392733
22765729,4819850
22765734,11977968
22769772,4740440
22772675,5040810
22773637,17944853
22773637,20752379
22774101,3706908
22775003,15041649
22775491,13051456
22775636,2062871
22775636,2884365
22775803,16191680
22776316,12014373
22776764,4589567
22777988,877502
22778367,10889813
22778600,22487728
22781154,18161678
22781434,10144312
22781435,890909
22781435,1845252
22781523,8597902
22781523,8887973
22781523,13117612
22781523,15679415
22782865,5948066
22782865,20395772
22782948,9794965
22783006,3536872
22783006,4889360
22783030,2223140
22783346,5920526
22783346,22311680
22783549,2315956
22783631,21681370
22784103,16407716
22784209,4979113
22784783,4352285
22784943,4819850
22784943,7989008
22785489,4533688
22785489,21060781
22785661,10209975
22786192,2890884
22786194,983912
22786458,10044438
22787408,13064577
22787692,19041247
22788754,741519
22788781,4827220
22788868,5041371
22788868,22034489
22789504,13533241
22789504,23508767
22789620,6226350
22789744,6006473
22792085,15225694
22792482,8597902
22792679,2958972
22792875,5854040
22793297,1468272
22793654,3241291
22794147,2234437
22795047,21084838
22798088,3334667
22798239,9499408
22798521,19251096
22798637,10273850
22799856,5729562
22799856,9619461
22799856,10044438
22799856,11050418
22799856,17463765
22799856,18859668
22800450,9237537
22801669,5838525
22801856,19492688
22805821,9078609
22805821,16112022
22805821,23770937
22808182,2256587
22808182,18148672
22810242,17999571
22811842,3241291
22811942,4886912
22811942,9464498
22811942,11134361
22811942,17513548
22812449,434116
22812449,9261048
22813735,15973247
22814464,5105495
22814464,15992103
22814579,4087806
22814579,11259917
22815222,9720041
22815320,2778375
22815473,23315031
22815678,23774761
22815678,24702259
22816058,352015
22816384,13263041
22817868,4238200
22817868,13117612
22817868,24230791
22818376,5043515
22818518,7873118
22819192,5492422
22819508,4449000
22819552,15347569
22819744,16580845
22820225,2826015
22820426,9394959
22820426,15512427
22820437,20361526
22820599,11699746
22820643,19108970
22821902,3722245
22821902,8691577
22822483,15960711
22823044,9237745
22823044,9467676
22823044,19349155
22823610,12955686
22823833,905873
22824078,4113665
22824271,2121092
22824271,7151021
22824271,9201879
22824271,9417600
22824340,2111512
22824763,13117612
22824763,22973317
22824763,23772726
22825456,2431825
22825456,9776379
22825456,15650542
22827412,4299394
22828053,3398114
22828053,5353814
22828471,4130353
22828471,7989008
22828471,12683387
22828990,16432255
22828991,15500361
22829151,9579084
22830302,4000503
22832619,4365717
22832708,905873
22833363,12236849
22833363,13287638
22833363,17865661
22833363,18935432
22833363,21758003
22833676,8038547
22833676,16033433
22833676,20414920
22834230,20670868
22834230,21927659
22836070,10144312
22836070,17923198
22836070,20814013
22836070,22961552
22837050,2795033
22837123,9287682
22837123,10499184
22837239,969333
22838074,4609039
22838074,11376590
22838074,21949439
22838385,4596359
22838530,3805401
22838530,13010611
22838535,5854040
22840005,5353814
22843067,4533688
22843999,3898860
22843999,21267910
22843999,22486035
22844501,11925147
22844501,13533241
22844501,14639995
22846457,4640178
22848039,6057484
22848039,10200717
22849195,13788204
22849195,17302480
22850920,16328290
22853167,4816290
22853167,15380119
22853167,22392278
22854783,15553232
22854830,15136965
22854830,15835345
22855182,9808025
22857962,20971470
22858543,1656842
22860611,9257438
22860785,9533415
22860839,11681634
22862094,2819160
22862094,18014238
22862094,18508037
22862214,11230252
22862214,11332795
22862214,15961688
22862214,18963742
22862215,4398115
22862866,566316
22862866,5087229
22862866,6484951
22862866,13643193
22863021,8851769
22863021,10992608
22863021,11426734
22863100,9201879
22863100,10237676
22863183,4419724
22863183,4589567
22863347,4795042
22863347,8740700
22863347,15330571
22863349,15331224
22863902,4991256
22864437,5784685
22864437,13020114
22864437,17626087
22864635,8615640
22864635,10094908
22865048,16416334
22866015,15633062
22867838,18041908
22867910,4875547
22867910,18998125
22867919,753283
22868167,932793
22868167,4518459
22868471,88873
22868471,9797660
22868566,16220543
22869071,15436755
22869400,19044656
22869540,708702
22869704,8905315
22869750,9798297
22870551,2009197
22870776,5582212
22870776,10789983
22870851,4833902
22871319,4425085
22872407,19251096
22872619,352015
22873117,15136848
22873234,2362974
22873326,16831263
22874005,4372121
22874006,7471080
22874175,17607489
22875201,11977968
22875453,137808
22875459,2262833
22875519,5289057
22875917,1743681
22875917,2291180
22875917,6872246
22875917,23982545
22876098,9312599
22876098,15668631
22877456,2495982
22878149,6379596
22878595,2694117
22879306,9533243
22879306,25038452
22881926,10233695
22889529,2165898
22889529,10891961
22889529,21509542
22890569,2419223
22891023,5729562
22891023,6307243
22891023,19594952
22892565,5968493
22895179,16930535
22896229,15958567
22897185,9261048
22898636,3811781
22899109,3805401
22899109,4358779
22899109,17348170
22900694,16381313
22901560,10125880
22902026,4623868
22902029,16195749
22902828,15501111
22903156,8492812
22903759,9100643
22904248,6403449
22904384,4130353
22904384,9466943
22904832,9795916
22904832,10194856
22905461,2156242
22905657,2812627
22905747,13251713
22906542,515646
22906660,9189594
22907132,22195309
22907214,5854040
22907364,2362369
22907364,5480838
22907364,7151021
22907559,4131082
22907559,9720041
22907598,14435438
22908226,17121800
22908864,13010611
22909461,4886912
22909461,9464644
22909461,21880952
22910738,8763268
22911123,12347533
22911818,1572316
22912401,17999571
22913741,2165898
22915520,2437868
22916179,6057484
22916179,9030596
22916179,9565796
22916179,17162951
22921505,22624358
22925879,921584
22928669,292399
22928669,9776379
22928844,2467917
22928844,7186034
22930019,4609039
22931565,4896413
22932805,22032670
22933175,3276641
22933175,3571999
22933353,5981466
22933572,890909
22934035,10882129
22934360,12176720
22934360,16112406
22935086,5524943
22935086,5968493
22935086,9742198
22935086,11126464
22935121,5052131
22935512,18000467
22935996,9434173
22937210,1743681
22937215,10346706
22937439,6403449
22937439,14679272
22937439,15196425
22937491,2437868
22937491,4675011
22937491,15422801
22937548,14671930
22938249,4979113
22938361,1656842
22938361,4589567
22939322,16195749
22939322,21506272
22939453,4244650
22939453,10194856
22939453,16849118
22939453,17781795
22939453,19669596
22939961,4389793
22939961,8674445
22939961,9466943
22940179,22091402
22940301,4365717
22940829,3325783
22940829,13533002
22940876,16179543
22940876,20364835
22941234,8157218
22941278,4113665
22941278,7025321
22941578,1365222
22941784,1365222
22941784,3237261
22941784,3536872
22942035,9594342
22942236,9100643
22942242,4365717
22942633,3177597
22942633,4186192
22942746,16136183
22943251,1602737
22945141,17111011
22945661,20971470
22945685,2431825
22946454,7873118
22946454,12368110
22946454,16054862
22948334,15423384
22948334,16136259
22949044,13788204
22950110,4979113
22950513,12030181
22950513,12932955
22951665,6824084
22952352,2238199
22954688,8173713
22954688,9776379
22954688,13263041
22954688,16275862
22954688,22835783
22954688,24270357
22956853,1382539
22956853,2615277
22956853,6915863
22956853,9199184
22956853,16192316
22956853,22214578
22960747,22753386
22961512,4000503
22961512,16602617
22963489,14872880
22963489,15330571
22963541,9176320
22963541,11403177
22963543,3805401
22963691,7873118
22963832,13788204
22963832,18180409
22964523,10213155
22964624,3071953
22965365,12196128
22965812,4472512
22966086,1824421
22966684,8597902
22966845,5895375
22967407,23491845
22968042,1298395
22968157,2234437
22968184,9030596
22968429,2165898
22968601,706423
22968601,15679415
22968601,16381313
22968778,1734662
22968849,20874911
22969044,17656770
22969044,25410096
22969214,16021920
22969214,21683148
22969214,23528596
22969406,8748476
22970153,4365717
22970430,12843596
22970614,13263041
22970878,4617221
22970901,9171707
22971715,20920602
22971715,23879813
22971876,4938164
22971876,6915863
22971876,8614731
22972210,3096468
22972477,13323045
22972526,6770709
22972660,12236849
22972660,12495743
22972759,820278
22972904,20593614
22972977,18093954
22972987,2204613
22973313,4886912
22973316,2578691
22973555,11499043
22974053,13701486
22974285,17046364
22974386,14697480
22974457,10664352
22974742,16676694
22974770,890909
22975428,22001845
22975784,21789872
22976000,4398115
22976730,14872880
22977898,4886912
22977898,11194455
22977999,2136016
22978176,16521400
22978640,12843596
22979724,7530076
22980215,16901981
22980900,11229590
22981277,18400024
22982854,4920404
22986351,14872880
22986351,20097916
22986815,1439271
22988299,17573445
22989948,18885552
22990578,15330571
22998120,4087806
22999298,17337877
22999515,4449000
23001142,18949357
23001142,20971489
23001941,1365222
23001941,2038583
23001941,4711904
23002211,1004937
23002211,1468272
23002211,4533688
23002211,6278635
23002933,3167030
23003109,4087806
23003109,10090624
23003625,5854040
23004084,7095966
23004615,2819160
23004751,4795042
23005028,5838525
23006094,21152243
23006106,10125880
23006173,11426734
23006192,12253750
23006401,21263841
23006414,17739430
23006414,21165181
23006414,22636756
23006473,6602077
23006473,12236849
23006473,13254016
23007114,9908765
23007396,13415789
23007396,13643193
23007396,21245251
23007954,9287682
23007954,12367734
23008217,5863233
23008464,4632720
23008535,17656770
23008853,706423
23008853,2067651
23008966,10044217
23009222,4805484
23009704,14952758
23009704,19320926
23009796,14982813
23009836,6824084
23009836,13577218
23009836,15212894
23010119,12368110
23010179,15327408
23010179,17814585
23010179,20814013
23010179,22066012
23010179,22942634
23010748,2097527
23011155,3443488
23011155,22621921
23011216,23789147
23011280,10125880
23011695,11052613
23011695,18659643
23012057,16520406
23012351,11230252
23013148,8887973
23013148,15255997
23013890,6006473
23013913,1139122
23013913,7989008
23013913,24025852
23014117,2038583
23014584,890908
23014584,23567830
23014885,9201879
23014885,15388564
23015092,8597902
23015197,24664278
23015428,11801820
23015469,3901859
23015673,881361
23015673,17751972
23015772,22439594
23015828,18844210
23015943,7569291
23015943,11799821
23016000,1382539
23016228,16177674
23016309,9120539
23016454,16963665
23016478,12877473
23016723,5155617
23016723,6226350
23017414,706423
23017609,3806193
23017609,4560942
23017688,2362974
23018009,14999218
23018113,16664044
23018393,906304
23018704,22272241
23018768,10551476
23018802,6122295
23019063,5040810
23019603,5043515
23020953,26546345
23021218,741519
23021779,9683638
23022414,2819160
23022414,6592132
23024256,10207344
23024256,12835904
23024256,16033433
23024285,4365717
23024285,10834621
23025582,1585628
23026350,5484413
23034357,4589567
23034864,19108970
23037708,2419743
23037708,2890884
23039683,5232285
23039683,9116159
23040137,4886912
23040137,16136183
23043229,587844
23043229,7569291
23045590,5117818
23046369,5633031
23046714,2795033
23047129,6484951
23048586,7164209
23048586,20685693
23048826,1976671
23049303,21413831
23049388,14693606
23049996,15042363
23050027,10729535
23050140,18764403
23050140,21330644
23050706,882644
23050974,15789281
23050996,1004937
23050996,9580567
23051142,9578213
23051292,14380898
23051580,2958972
23051805,2694117
23052585,3146989
23052585,6562371
23052589,13117612
23052619,2431825
23053092,15438878
23053092,18738280
23053244,8956548
23053262,25984817
23053367,8614525
23053815,17464143
23053815,26349132
23054150,2989841
23054264,1417161
23054440,26379616
23055024,2217216
23055712,2165898
23055960,21440570
23056584,2577965
23057287,706423
23057809,11573138
23058311,15575354
23058312,11977968
23058312,21102543
23058847,4776974
23059194,3706908
23059194,9720041
23059200,5105495
23059200,24187017
23059568,8309475
23059575,22624358
23059927,10209975
23059935,9651566
23059935,11168612
23059966,2223140
23060245,1046145
23060501,1365222
23060501,5040810
23060501,5711978
23061347,10504861
23061347,22193223
23061347,22498658
23061616,1004937
23061928,5633031
23062270,16559029
23062287,8674445
23062287,8740700
23062530,12368110
23063697,20658540
23063868,9417600
23063868,21506478
23064746,1285967
23065137,162081
23065137,3364772
23065137,5633031
23065538,13982041
23065676,5041371
23066094,15277683
23066792,4589567
23068091,11759384
23069495,4640178
23069495,4888412
23069895,4113665
23069895,5043515
23069895,6261744
23069895,6697695
23076179,2268937
23076179,17387684
23076179,18999557
23081125,16678799
23082276,5653946
23082311,18064514
23082311,21285376
23083773,17046364
23084555,1382539
