"","V1","V2"
"223",1446226,0.211174254133161
"224",1449279,0.150830297126694
"225",1463825,0.19694681717483
"226",1469511,0.216820633114266
"227",1475638,0.237892298877016
"228",1480130,0.114655788792772
"229",1481847,0.251580503864478
"230",1483096,0.174852017911542
"231",1489514,0.172961126317358
"232",1494049,0.219679513367039
"233",1500213,0.198610363122425
"234",1508680,0.147013550621963
"235",1510527,0.206131042795624
"236",1517367,0.212351652727997
"237",1525375,0.182496234423723
"238",1531688,0.178660612491888
"239",1534698,0.160884177169007
"240",1540160,0.216619535770995
"241",1545538,0.209313845782356
"242",1547893,0.206850987244916
"243",1567524,0.183401499487342
"244",1572721,0.208405972101173
"245",1572722,0.169198549336855
"246",1576557,0.169332099235358
"247",1583766,0.192012204636
"248",1587184,0.163161723360483
"249",1597476,0.200602571962649
"250",1597743,0.167082394203142
"251",1597814,0.189160649500296
"252",1597881,0.206909959636615
"253",1598842,0.205049997748702
"254",1608296,0.224774639112673
"255",1615075,0.18182104276154
"256",1619096,0.206935074632242
"257",1625781,0.194406034844385
"258",1638869,0.185058436172098
"259",1646553,0.172850099239266
"260",1646667,0.188010676227555
"261",1653610,0.167876314853059
"262",1663340,0.159693205474263
"263",1672275,0.203919643281063
"264",1672558,0.178886187852501
"265",1681666,0.170235205421779
"266",1681901,0.207608898580694
"267",1687702,0.198175429365825
"268",1693978,0.188571929153521
"269",1696144,0.192964860955643
"270",1700345,0.180624779385719
"271",1701287,0.209252321567438
"272",1701373,0.211995342713494
"273",1720573,0.136919257730857
"274",1724337,0.212591319428204
"275",1724587,0.20037066121783
"276",1727861,0.178350509176504
"277",1728308,0.21901731215268
"278",1733269,0.146813819540842
"279",1737691,0.189171408047341
"280",1737847,0.153899440599252
"281",1737864,0.170715811313011
"282",1748606,0.197600901052677
"283",1754006,0.181023727394455
"284",1754249,0.24138030756777
"285",1762847,0.216234553839228
"286",1770515,0.167531957351814
"287",1778272,0.16953191644009
"288",1783849,0.213373988638938
"289",1784447,0.168482751092296
"290",1809629,0.142770896640416
"291",1819161,0.224335392529353
"292",1821504,0.226304958206716
"293",1827055,0.237468337274494
"294",1829259,0.191508389552457
"295",1834431,0.172479040085573
"296",1846476,0.201575266179115
"297",1847187,0.21397868326101
"298",1850798,0.177491740928195
"299",1858487,0.193366071007528
"300",1862510,0.205445836959652
"301",1867843,0.201739725857835
"302",1880032,0.173272247684267
"303",1885346,0.166596572455967
"304",1892756,0.194491966584753
"305",1893159,0.178504390711863
"306",1893688,0.209587747210872
"307",1899508,0.210726285104569
"308",1903767,0.2252016884459
"309",1905428,0.177523819221957
"310",1910300,0.175382705840927
"311",1918462,0.167564267964678
"312",1921096,0.248823706587245
"313",1922733,0.223252318294305
"314",1950203,0.219027843160931
"315",1952271,0.149059805287043
"316",1961241,0.233102454976846
"317",1966485,0.178691508341693
"318",1986442,0.152456514826139
"319",1990388,0.158614472562852
"320",2006297,0.2204541686653
"321",2006603,0.179020491637979
"322",2014629,0.214516658566477
"323",2014983,0.211291476992026
"324",2036094,0.137300526373801
"325",2045815,0.196216421670524
"326",2058707,0.176996977317702
"327",2072433,0.192228788370074
"328",2074043,0.240243841918473
"329",2074554,0.160394639514349
"330",2079795,0.213995455561887
"331",2085903,0.124150080220095
"332",2091657,0.15104729478197
"333",2092995,0.145695325563652
"334",2097087,0.173261524258023
"335",2097866,0.19808625571544
"336",2111984,0.14872432997177
"337",2118272,0.156635016561109
"338",2120126,0.196297308798747
"339",2120556,0.262512217625151
"340",2130261,0.220033638251527
"341",2135461,0.180157190331501
"342",2136514,0.228492358805327
"343",2141164,0.173624438921968
"344",2144747,0.174030241783932
"345",2156588,0.154841632539916
"346",2167010,0.192968752943484
"347",2181843,0.202510052899663
"348",2188859,0.183534935603425
"349",2193553,0.160748971565006
"350",2196696,0.153047914201851
"351",2200674,0.235306074401456
"352",2210740,0.180229443720328
"353",2213644,0.22480978771743
"354",2213976,0.14669423269644
"355",2220922,0.15678594356268
"356",2222492,0.185880529285957
"357",2227557,0.183072459129881
"358",2234456,0.221854774451514
"359",2234636,0.182840568801747
"360",2253232,0.191598854815895
"361",2260113,0.184686989613598
"362",2260784,0.164661322284464
"363",2263825,0.165272988780269
"364",2270750,0.213081204654922
"365",2277004,0.149911270695091
"366",2280900,0.155757517424212
"367",2294638,0.18993346917733
"368",2301816,0.213086417589187
"369",2302654,0.221358201325691
"370",2303116,0.129068157911024
"371",2307706,0.205706727135299
"372",2309367,0.121763664630782
"373",2310609,0.214992768570082
"374",2311015,0.186338829684648
"375",2312119,0.215916180771178
"376",2317932,0.178629789683797
"377",2326515,0.156804471127124
"378",2329526,0.199920152474729
"379",2337718,0.170752652193772
"380",2345656,0.175103818161793
"381",2349624,0.192551748448115
"382",2352883,0.220536354544151
"383",2358561,0.190410959518674
"384",2374970,0.186506917297032
"385",2376972,0.211450377535141
"386",2386106,0.186942723539904
"387",2387017,0.12135974705325
"388",2404278,0.236444606295187
"389",2404373,0.185813999708348
"390",2410295,0.186891674847409
"391",2411466,0.195147729420668
"392",2412136,0.163190279270603
"393",2417525,0.201641441910925
"394",2417563,0.176216157578138
"395",2425550,0.207416448847463
"396",2432579,0.220955550384471
"397",2443829,0.198473177351749
"398",2444034,0.19325511308755
"399",2451419,0.197003084883457
"400",2460132,0.192736657462863
"401",2461918,0.186094991865534
"402",2474573,0.2163722492009
"403",2481385,0.166065605407452
"404",2486050,0.188189150764625
"405",2487393,0.185805494913367
"406",2488200,0.182878592615988
"407",2523397,0.203242012314016
"408",2530028,0.201266577845992
"409",2532014,0.16764719984978
"410",2532328,0.196723376479196
"411",2539808,0.190540670464129
"412",2550621,0.175735795072356
"413",2551967,0.206405582593593
"414",2573466,0.20733033264023
"415",2576553,0.131515604949558
"416",2577349,0.207594348889783
"417",2586225,0.218383251077446
"418",2588652,0.238187596587457
"419",2603294,0.150372428039121
"420",2606395,0.14854695617
"421",2607657,0.190109310065826
"422",2609724,0.213007268414969
"423",2612457,0.14304384193395
"424",2619410,0.153226668184814
"425",2620784,0.225360859419465
"426",2622277,0.144773926541184
"427",2623489,0.21078780474683
"428",2624869,0.20372891353145
"429",2625657,0.235115598396278
"430",2631296,0.195905912588942
"431",2635459,0.197129929771752
"432",2641738,0.190168800589488
"433",2643735,0.194552643862176
"434",2649591,0.158840950048378
"435",2651036,0.228500433686854
"436",2657851,0.236479129579635
"437",2681703,0.194954838768137
"438",2687004,0.207051287344538
"439",2687490,0.223630469541247
"440",2688221,0.184053830653875
"441",2688683,0.18226368074381
"442",2695845,0.187521647502052
"443",2701767,0.165398381674188
"444",2710175,0.133701197833976
"445",2723387,0.228875061151007
"446",2725649,0.199010767708906
"447",2731180,0.215603341323759
"448",2733187,0.154655974618892
"449",2743456,0.169702206123267
"450",2743925,0.184047961380575
"451",2746578,0.228180407165453
"452",2755241,0.142981086650417
"453",2757609,0.195772037466587
"454",2758624,0.191773785522519
"455",2759234,0.178262870511355
"456",2767373,0.209505534771814
"457",2792069,0.201259681795041
"458",2800480,0.168183225212197
"459",2805207,0.248030220105789
"460",2812500,0.172029975175836
"461",2816161,0.21565547500401
"462",2817186,0.17805086434388
"463",2825630,0.177470735660485
"464",2826269,0.164790941178915
"465",2829640,0.224208613595632
"466",2835231,0.211165620985559
"467",2842466,0.212667381850598
"468",2861749,0.178629960463818
"469",2865055,0.159547049715227
"470",2880083,0.182953572109979
"471",2887854,0.161750876953342
"472",2891344,0.155934243395947
"473",2891500,0.192944336942776
"474",2907351,0.212615750353328
"475",2917997,0.233888033583633
"476",2921627,0.181347385802319
"477",2928764,0.165530600118215
"478",2930642,0.219793513729088
"479",2931131,0.214979032029313
"480",2938758,0.178985122556551
"481",2948716,0.172595996928017
"482",2953084,0.183882088272159
"483",2970695,0.235039367837964
"484",2973022,0.186201441140058
"485",2973362,0.228955310633273
"486",2996033,0.183261070859299
"487",3007193,0.207446174903293
"488",3010033,0.199970503286539
"489",3012716,0.192311692659152
"490",3012871,0.233332696287103
"491",3013785,0.158222999716396
"492",3030436,0.206259174376998
"493",3032566,0.199155311822583
"494",3035101,0.214473700519926
"495",3035713,0.232845407602136
"496",3035762,0.205176842182774
"497",3046213,0.148876186077778
"498",3050801,0.220153590209804
"499",3060900,0.159115709544235
"500",3080350,0.192987437388232
"501",3088057,0.242205243148028
"502",3096988,0.223029898473238
"503",3100882,0.223865037837709
"504",3112092,0.155846064805617
"505",3115070,0.185010022887014
"506",3119250,0.162706035765673
"507",3120332,0.181959545893385
"508",3138515,0.175607030891233
"509",3145254,0.224879970016045
"510",3152872,0.20393622301859
"511",3161849,0.218847687101085
"512",3169242,0.208854817066057
"513",3180580,0.148929483964945
"514",3182714,0.160539300426294
"515",3191950,0.207278864891338
"516",3202408,0.208934880535184
"517",3206963,0.158871863094168
"518",3214330,0.188059175152718
"519",3222586,0.181867389367389
"520",3229288,0.19744484147966
"521",3239351,0.179716245497909
"522",3263277,0.198817810484096
"523",3264992,0.242396600256656
"524",3266376,0.176789823526063
"525",3272451,0.168336051106482
"526",3279469,0.196594899602384
"527",3283598,0.165839015851862
"528",3285340,0.159388943447086
"529",3288087,0.165134998367154
"530",3288890,0.152745463062564
"531",3298840,0.208888190288415
"532",3302525,0.224972318359439
"533",3304084,0.175395406615764
"534",3314966,0.160652096753636
"535",3320951,0.209771764282286
"536",3332025,0.184872466048061
"537",3336957,0.157359103217723
"538",3337924,0.169092698486791
"539",3338696,0.180411220292926
"540",3346021,0.147713782210467
"541",3347165,0.197630107645701
"542",3348038,0.208687607202548
"543",3354541,0.178896813288167
"544",3364147,0.186794526692444
"545",3365014,0.202838422456629
"546",3373849,0.204862421899852
"547",3373904,0.182754212043481
"548",3382169,0.178800611136539
"549",3384914,0.214213024010125
"550",3395636,0.201210503323002
"551",3396117,0.191215849504863
"552",3415521,0.191180366375938
"553",3417568,0.218120250719068
"554",3417723,0.178111442475777
"555",3431991,0.195110170841736
"556",3437017,0.14552729212067
"557",3437261,0.146852610965829
"558",3443607,0.181799973748781
"559",3444404,0.211749925646466
"560",3445043,0.146597606499577
"561",3446296,0.155978280937574
"562",3455513,0.174892366339093
"563",3455563,0.182487279838601
"564",3463811,0.16449612179642
"565",3464208,0.184921242774697
"566",3464826,0.188695000191263
"567",3466177,0.214031187294984
"568",3466499,0.2018292402082
"569",3477139,0.201878358584158
"570",3477304,0.200060819361415
"571",3504639,0.160323781304455
"572",3519896,0.197526820591576
"573",3520016,0.161511478226226
"574",3524131,0.137728749991357
"575",3530189,0.189326621426511
"576",3530317,0.137680175146575
"577",3535964,0.177007342884536
"578",3536312,0.230005135088661
"579",3543580,0.198415625369535
"580",3553018,0.189152897944816
"581",3553130,0.198627313603864
"582",3554866,0.185412078536029
"583",3562294,0.199299236674275
"584",3564482,0.181830491854278
"585",3580079,0.178463560411424
"586",3580163,0.191641535506784
"587",3580908,0.196403556053951
"588",3587276,0.178507401029594
"589",3600232,0.167789824615287
"590",3600507,0.159793755281227
"591",3602359,0.202300078896438
"592",3615895,0.212133110237452
"593",3623468,0.190024607246411
"594",3631929,0.178423313361316
"595",3639727,0.23336121025967
"596",3648354,0.193022322604529
"597",3651118,0.241689761528242
"598",3654740,0.160585614433652
"599",3655722,0.194403836536204
"600",3658491,0.228468095567794
"601",3659499,0.209730153170496
"602",3687116,0.142359022405523
"603",3691437,0.200000291584294
"604",3693814,0.187716946539768
"605",3697106,0.174474663213032
"606",3710752,0.218302487886928
"607",3713790,0.198189217757256
"608",3722725,0.150326424380687
"609",3739713,0.195446138324254
"610",3759271,0.191333295232105
"611",3762622,0.222768155061686
"612",3762826,0.161350913602544
"613",3773619,0.154795220638596
"614",3773857,0.234422900275414
"615",3775049,0.179259362424846
"616",3782792,0.147851231429965
"617",3783242,0.197008319293931
"618",3783806,0.212045090952043
"619",3784674,0.154645042872653
"620",3785953,0.136717800047674
"621",3794505,0.187414928428468
"622",3808224,0.202114393846131
"623",3808577,0.171458633822138
"624",3809345,0.182415518802048
"625",3823187,0.158027866224688
"626",3834442,0.158695621325281
"627",3836063,0.214085489936755
"628",3836544,0.171481224549798
"629",3853236,0.234427445406588
"630",3861944,0.174286955846782
"631",3871313,0.202386599138595
"632",3873306,0.189979461413424
"633",3874892,0.196584999073911
"634",3881992,0.185582976472464
"635",3887631,0.224407360962777
"636",3890006,0.171736313907483
"637",3896800,0.131902032631674
"638",3897305,0.160091867641037
"639",3907139,0.18639545072281
"640",3917206,0.16220251970252
"641",3929759,0.173367050223425
"642",3929906,0.187935886666641
"643",3934847,0.182904587779109
"644",3941863,0.130762274971669
"645",3950204,0.215197730808719
"646",3955700,0.214651101166941
"647",3960074,0.150058313008044
"648",3970074,0.209281008834514
"649",3978634,0.234812587637147
"650",3979203,0.18654099282526
"651",3994846,0.182400856373168
"652",3999028,0.198592971224583
"653",4000245,0.226084732569644
"654",4013112,0.179377012317489
"655",4021628,0.197156860647753
"656",4030355,0.178773075342785
"657",4030492,0.18796550390464
"658",4030837,0.215127141207727
"659",4035892,0.199448155565244
"660",4036252,0.206434320454399
"661",4037828,0.196954732525249
"662",4037971,0.185358992246224
"663",4046378,0.193294479684844
"664",4052699,0.170602783745284
"665",4062227,0.199115399403472
"666",4062499,0.183394478559456
"667",4062709,0.248935981118273
"668",4070739,0.168003848544288
"669",4073300,0.223275322053651
"670",4075038,0.197573611931571
"671",4088880,0.191974751132128
"672",4089632,0.199358257712821
"673",4096862,0.224214982830887
"674",4099716,0.199780967257139
"675",4109312,0.180873300019629
"676",4115954,0.16479021136065
"677",4117035,0.182391555392927
"678",4122993,0.209864844824584
"679",4135873,0.174119125851723
"680",4143560,0.229887686059944
"681",4144805,0.206279217471024
"682",4145665,0.183701146901197
"683",4150668,0.198841080987214
"684",4168635,0.196469658288352
"685",4170292,0.194837164331297
"686",4174353,0.18842389136874
"687",4177011,0.231787123612188
"688",4177768,0.164235198884008
"689",4194916,0.238448772654611
"690",4195141,0.20477786842635
"691",4197251,0.158562969024948
"692",4197385,0.184582927355376
"693",4205371,0.224318547361216
"694",4211902,0.171120109512798
"695",4217349,0.197656227714973
"696",4227834,0.230110973941603
"697",4228958,0.224576032493141
"698",4230993,0.166730769030418
"699",4234116,0.172180594914437
"700",4235355,0.180556998912695
"701",4239853,0.207886102348274
"702",4255666,0.152659934573307
"703",4263437,0.214760108092318
"704",4264950,0.171250798388155
"705",4265408,0.196785078333564
"706",4268324,0.214338334312013
"707",4268507,0.169101792694564
"708",4270966,0.134245689968615
"709",4276024,0.12682570390961
"710",4288259,0.207369483213706
"711",4291825,0.157429377662001
"712",4293831,0.200784253868153
"713",4298299,0.201347373393719
"714",4299535,0.205314841040476
"715",4302039,0.220635937985725
"716",4308128,0.18701195100883
"717",4316472,0.197699776289953
"718",4317458,0.188450170902459
"719",4329111,0.169944083686414
"720",4330995,0.177157750588701
"721",4339327,0.167161191325924
"722",4345416,0.225781590548841
"723",4345651,0.208074069233692
"724",4346519,0.144196123403551
"725",4347568,0.219579272380163
"726",4348617,0.171874612962619
"727",4351430,0.194272894766447
"728",4353527,0.208695094793538
"729",4358414,0.222339198109445
"730",4366384,0.228184794104036
"731",4369146,0.19071977784351
"732",4370019,0.172590984193141
"733",4374529,0.17378760477735
"734",4375445,0.202743058330419
"735",4385553,0.211436995826142
"736",4386772,0.223554057334888
"737",4387755,0.178788471243342
"738",4388209,0.191127775452745
"739",4390117,0.195723313184714
"740",4392075,0.143706477863013
"741",4393137,0.196150053946832
"742",4400138,0.180921153880274
"743",4409026,0.205578884964477
"744",4421876,0.202130315271334
"745",4432912,0.213518212953651
"746",4438507,0.154049822616053
"747",4443155,0.215093564415408
"748",4447386,0.208555045355412
"749",4454260,0.185137497683691
"750",4458336,0.186814212977115
"751",4469504,0.180318870884629
"752",4472384,0.189204046599211
"753",4473819,0.227347200866327
"754",4478836,0.150278032280793
"755",4489303,0.155206821526227
"756",4490720,0.185557491303087
"757",4491511,0.184090540981986
"758",4493453,0.167192727346524
"759",4500639,0.193898985637135
"760",4501285,0.202027018586675
"761",4502625,0.227078071595884
"762",4502921,0.177485577760362
"763",4508749,0.162612822987696
"764",4522272,0.167182282932573
"765",4525024,0.177135416735672
"766",4525873,0.146877577263513
"767",4533647,0.186161150765312
"768",4534053,0.141765409954268
"769",4536513,0.209907257845185
"770",4538677,0.221260210327338
"771",4542704,0.204758679302811
"772",4547755,0.177156057244101
"773",4567664,0.152869972771149
"774",4581046,0.187797450355117
"775",4583286,0.199352824503929
"776",4584051,0.145635973576541
"777",4591655,0.169812631572681
"778",4600578,0.215044249410711
"779",4613504,0.181083920043458
"780",4613648,0.151016037365639
"781",4614024,0.22472195472946
"782",4614077,0.159667149446782
"783",4614713,0.186161559901638
"784",4621626,0.202234164946749
"785",4634842,0.179910010932182
"786",4646768,0.192481078084064
"787",4649126,0.157088272062648
"788",4650219,0.14693292170772
"789",4660211,0.150957153335305
"790",4662949,0.159980087348504
"791",4671792,0.157494990434565
"792",4673074,0.215234214247218
"793",4680004,0.211672525691446
"794",4681457,0.162631318711829
"795",4682075,0.163406907191573
"796",4683472,0.140611709996823
"797",4684963,0.125867916442396
"798",4685039,0.211745796241855
"799",4691817,0.181710885922313
"800",4692492,0.212577865536074
"801",4699084,0.184546039278435
"802",4705400,0.189156458195374
"803",4705446,0.188748728447608
"804",4706976,0.161054276538961
"805",4708863,0.217318090153016
"806",4710838,0.171928075074048
"807",4720923,0.213565511151657
"808",4734509,0.210850934915024
"809",4735629,0.190722875508528
"810",4745003,0.206210169280674
"811",4747256,0.20990449745037
"812",4759274,0.1964739945824
"813",4759294,0.165605426449565
"814",4760958,0.203206779479805
"815",4764383,0.193213906918051
"816",4771069,0.222269961962954
"817",4777550,0.22952704418139
"818",4777616,0.194282268578898
"819",4784299,0.191244752618717
"820",4794660,0.221494245073393
"821",4796669,0.233159224535821
"822",4800183,0.229095088738371
"823",4806103,0.129707484140755
"824",4811819,0.186006332604554
"825",4814822,0.169702325517928
"826",4836819,0.19506301970604
"827",4837017,0.168395847989062
"828",4838494,0.224483194398081
"829",4839321,0.210418179562375
"830",4841110,0.220203983370873
"831",4842323,0.199123411692983
"832",4848541,0.163365326529806
"833",4849324,0.169413419819137
"834",4852569,0.178528492003471
"835",4852893,0.155683263826198
"836",4857761,0.180867808740853
"837",4860380,0.220209496604348
"838",4865464,0.232172271287132
"839",4870889,0.171556681386812
"840",4871342,0.194922287091737
"841",4873417,0.245372995767806
"842",4873988,0.23414497585457
"843",4875747,0.204705157262599
"844",4884647,0.222462271353744
"845",4889833,0.160032848091581
"846",4927084,0.170905617689148
"847",4933165,0.130878268417042
"848",4942849,0.200158359409325
"849",4944561,0.183988016447849
"850",4944799,0.154175680926591
"851",4945235,0.19631434731902
"852",4945830,0.155603048183094
"853",4946086,0.201158230129189
"854",4954572,0.214368451010274
"855",4957146,0.160479035328179
"856",4960695,0.211850135993457
"857",4965785,0.215197892209534
"858",4970196,0.186269256713424
"859",4972231,0.205609591167931
"860",4975659,0.165615692234716
"861",4981383,0.197405249196888
"862",4982992,0.190584125102063
"863",4983712,0.189730525137314
"864",4986778,0.206073243862507
"865",4996023,0.217002266974657
"866",4996318,0.2107477297739
"867",4997362,0.20695518138134
"868",5000956,0.146892978548402
"869",5003611,0.184086155646475
"870",5007592,0.162734047327464
"871",5012311,0.17498858910292
"872",5019106,0.176841948735846
"873",5021101,0.166509965102774
"874",5029070,0.202313372668028
"875",5029520,0.224292237019133
"876",5040205,0.204965293596843
"877",5042342,0.178391954507726
"878",5043851,0.215418745921484
"879",5057487,0.169925944827008
"880",5058053,0.187293478988809
"881",5058540,0.253806938552024
"882",5081703,0.169940525498201
"883",5081746,0.198733655820622
"884",5097130,0.230633529987272
"885",5101058,0.206113550915839
"886",5110876,0.157675863609671
"887",5112726,0.205695438179866
"888",5125262,0.186021023753977
"889",5126127,0.212740710513489
"890",5127712,0.157079949825048
"891",5133532,0.170406336714912
"892",5142136,0.174554672939357
"893",5143824,0.214549269872977
"894",5148527,0.181827037501943
"895",5151952,0.206114627534052
"896",5153012,0.242422783726752
"897",5153041,0.198373684633916
"898",5154103,0.183072453860161
"899",5161171,0.20354080263406
"900",5163063,0.213532551818377
"901",5178114,0.1582174538072
"902",5184862,0.215566706343968
"903",5185563,0.193806091712706
"904",5193302,0.209655668926754
"905",5194347,0.16980443717251
"906",5195083,0.187556444325099
"907",5196648,0.19585910259948
"908",5214174,0.159851754412504
"909",5214760,0.200614952773007
"910",5217459,0.164458185312354
"911",5217865,0.161362744588426
"912",5218566,0.171167556129698
"913",5231239,0.20836296714111
"914",5237709,0.193566787682258
"915",5244379,0.206266466620729
"916",5259175,0.217167071662146
"917",5260745,0.189316081582437
"918",5262250,0.213086613933063
"919",5274380,0.150159039667319
"920",5284047,0.157834587095345
"921",5295270,0.208911618842149
"922",5306777,0.22731848384878
"923",5311208,0.177526735274524
"924",5313373,0.208406882760738
"925",5313719,0.214538633902241
"926",5325287,0.210748730349847
"927",5327337,0.203351992171858
"928",5329819,0.230261871731942
"929",5342405,0.143392686863865
"930",5343671,0.201704029263814
"931",5345276,0.176426963903683
"932",5356852,0.172349847399135
"933",5374205,0.228913990785116
"934",5380837,0.217970908110541
"935",5382055,0.208531785534625
"936",5394235,0.169882661770684
"937",5407104,0.213961050413431
"938",5411203,0.17289197837858
"939",5420561,0.165458475727406
"940",5422836,0.168845231896679
"941",5425327,0.152413660292964
"942",5440528,0.241916338700151
